indice,titulo,artista,ano,nivel_toxicidade,abuso_emocional,ciume_possessividade,dependencia,objetificacao,violencia_traicao,justificativa
5299,My Last,Big Sean feat. Chris Brown,2011.0,0.2,False,True,False,False,False,"""She a 7 in the face but a 10 in the ass And she even look better by the end of my glass"" - demonstra um leve controle, mas sem agressividade."
5300,Somebody That I Used To Know,Gotye feat. Kimbra,2012.0,0.2,False,True,False,False,False,"""Você me trata como um estranho, e isso sente-se duro"" (controle leve); ""Tirar os registros de mim e mudar o número é baixíssimo""."
5301,Call Me Maybe,Carly Rae Jepsen,2012.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5302,We Are Young,fun. feat. Janelle Monae,2012.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5303,Payphone,Maroon 5 feat. Wiz Khalifa,2012.0,0.2,False,True,False,False,False,"""I'm at a payphone, trying to call home All of my change I spent on you"" - demonstra um leve controle, mas sem agressividade."
5304,Lights,Ellie Goulding,2012.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5305,Glad You Came,Wanted,2012.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5306,Stronger (What Doesn't Kill You),Kelly Clarkson,2012.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5307,We Found Love,Rihanna feat. Calvin Harris,2012.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5308,Starships,Nicki Minaj,2012.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5309,What Makes You Beautiful,One Direction,2012.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5310,Wild Ones,Flo Rida feat. Sia,2012.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5311,Set Fire To The Rain,Adele,2012.0,0.2,False,True,False,False,False,"""Cause there's a side to you That I never knew, never knew All the things you'd say They were never true, never true And the games you'd play You would always win, always win"" - demonstra um leve controle e manipulação."
5312,Sexy And I Know It,LMFAO,2012.0,0.0,False,False,False,True,False,"""I'm sexy and I know it"" - expressa a consciência do próprio valor sexual, mas não há elementos tóxicos."
5313,Some Nights,fun.,2012.0,0.2,False,True,False,False,False,"""I found a martyr in my bed tonight She stops my bones from wondering Just who I, who, I, who I am Oh, who am I?"" - demonstra um leve controle e possuição."
5314,Wide Awake,Katy Perry,2012.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5315,Good Feeling,Flo Rida,2012.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5316,Whistle,Flo Rida,2012.0,0.2,False,True,False,False,False,"""Look, I'm bettin' you like people And I'm bettin' you love freak mode"" — demonstra um leve controle e possibilidade de manipulação."
5317,One More Night,Maroon 5,2012.0,0.8,True,False,True,False,False,"""Try to tell you 'no', but my body keeps on telling you 'yes'"" (dependência emocional); ""I'll be waking up in the morning, probably hating myself And I'll be waking up, feeling satisfied, but guilty as hell"" (expressa dependência leve e culpa por sua própria situação)."
5318,Drive By,Train,2012.0,0.2,False,True,False,False,False,"""I didn't leave you cause I was all through / Oh I was overwhelmed and frankly scared as hell Because I really fell for you"" — demonstra um leve controle, mas sem agressividade."
5319,The Motto,Drake feat. Lil Wayne,2012.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5320,Where Have You Been,Rihanna,2012.0,0.2,False,True,False,False,False,"""Where have you been? 'Cause I never see you out Are you hiding from me, yeah?"" - demonstra um leve controle e busca de atenção."
5321,Everybody Talks,Neon Trees,2012.0,0.8,True,False,True,True,False,"""Hey baby won't you look my way I can be your new addiction"" (dependência e objetificação); ""I find out that everybody talks Everybody talks, everybody talks"" (controle)."
5322,Take Care,Drake feat. Rihanna,2012.0,0.2,False,True,False,False,False,"""I'll take care of you"" (controle leve, mas pode ser apenas uma promessa de cuidado); ""You don't say you love me to your friends when they ask you"" — demonstra um leve controle."
5323,Titanium,David Guetta feat. Sia,2012.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5324,I Won't Give Up,Jason Mraz,2012.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5325,It Will Rain,Bruno Mars,2012.0,0.2,False,True,False,False,False,"""If you ever leave me, baby Leave some morphine at my door 'Cause it would take a whole lot of medication To realize what we used to have We don't have it anymore There's no religion that could save me No matter how long my knees are on the floor"" - demonstra um leve controle e possesão, mas sem agressividade."
5326,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz",2012.0,0.2,False,True,False,False,False,"""Make that ass shake"" e ""I weighs it up, that's real money"" - expressam um leve controle sobre as mulheres."
5327,Boyfriend,Justin Bieber,2012.0,0.2,False,True,False,False,False,"""If I was your boyfriend, I’d never let you go"" — demonstra um leve controle e possesão."
5328,Party Rock Anthem,LMFAO feat. Lauren Bennett and GoonRock,2012.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5329,Too Close,Alex Clare,2012.0,0.2,False,False,True,False,False,"""I can't hide no more I can't lie no more Got to be true to myself"" — expressa dependência leve, mas pode ser apenas uma hipérbole romântica."
5330,Part Of Me,Katy Perry,2012.0,0.2,False,True,False,False,False,"""You chewed me up and spit me out"" e ""I fell deep, you let me drown"" mostram um leve controle e manipulação; ""Throw your sticks and your stones Throw your bombs and your blows But you’re not gonna break my soul"" demonstra um leve controle."
5331,"Young, Wild and Free",Snoop Dogg and Wiz Khalifa feat. Bruno Mars,2012.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5332,We Are Never Ever Getting Back Together,Taylor Swift,2012.0,0.2,False,True,False,False,False,"""You go talk to your friends, talk to my friends, talk to me"" - demonstra um leve controle e possibilidade de possessividade."
5333,As Long as You Love Me,Justin Bieber feat. Big Sean,2012.0,0.2,False,True,False,False,False,"""We could be starving, we could be homeless, we could be broke"" — demonstra um leve controle e possibilidade de posse."
5334,Turn Me On,David Guetta feat. Nicki Minaj,2012.0,0.2,False,True,False,False,False,"""My body needs a hero, come and save me"" e ""You've got my life in the palm of your hand Come save me now, I know you can (Ah, ah)"" - mostram um leve controle e dependência emocional."
5335,Moves Like Jagger,Maroon 5 feat. Christina Aguilera,2012.0,0.2,False,True,False,False,False,"""Baby, it's hard, when you feel like You're broken and scarred, nothing feels right But when you're with me I'll make you believe That I've got the key Oh, so get in the car, we can ride it Wherever you want, get inside it And you wanna steer, but I'm shifting gears I'll take it from here (Oh, yeah, yeah)"" - demonstra um leve controle e desejo de possuir a outra pessoa."
5336,Blow Me (One Last Kiss),P!nk,2012.0,0.8,True,False,False,False,False,"""I think I've had enough of this"" (expressa uma frustração e um desejo de sair do relacionamento); ""You no longer sleep I'll be calling a trick"" (indica que o parceiro está sendo enganado)."
5337,Good Time,Owl City and Carly Rae Jepsen,2012.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5338,Give Your Heart A Break,Demi Lovato,2012.0,0.2,False,True,False,False,False,"""Haven't I passed the test? When will you realize, baby, I'm not like the rest?"" — demonstra um leve controle e possui uma expectativa de exclusividade."
5339,Ni**As In Paris,Jay Z and Kanye West,2012.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5340,The One That Got Away,Katy Perry,2012.0,0.2,False,True,False,False,False,"""In another life, I would be your girl"" e ""I should've told you what you meant to me, whoa 'Cause now I pay the price"" demonstram um leve controle e dependência emocional."
5341,Feel So Close,Calvin Harris,2012.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5342,Someone Like You,Adele,2012.0,0.2,False,True,False,False,False,"""Ain't like you to hold back or hide from the light"" — demonstra um leve controle, mas sem agressividade; ""Don't forget me,"" I beg - expressa uma dependência emocional."
5343,Scream,Usher,2012.0,0.8,True,False,False,True,False,"""I see you over there, so hypnotic / Thinking 'bout what I'd do to that body"" (objetificação); ""Kill the lights, shut them off, you're electric / Devil eyes telling me come and get it"" (redução a objeto sexual/de posse)."
5344,Rack City,Tyga,2012.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5345,Domino,Jessie J,2012.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5346,Gangnam Style,Psy,2012.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5347,International Love,Pitbull feat. Chris Brown,2012.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5348,Home,Phillip Phillips,2012.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5349,Without You,David Guetta feat. Usher,2012.0,0.2,False,True,True,False,False,"""Can't erase, so I'll take blame"" — expressa uma leve culpabilização; ""All I need is you and I"" — demonstra dependência emocional."
5350,Ass Back Home,Gym Class Heroes feat. Neon Hitch,2012.0,0.2,False,True,False,False,False,"""I left the keys under the mat to our front door"" — demonstra um leve controle, mas sem agressividade."
5351,Wanted,Hunter Hayes,2012.0,0.2,False,True,True,False,False,"""You know I'd fall apart without you"" expressa uma leve dependência, mas pode ser apenas uma hipérbole romântica. ""I wanna hold your hand forever And never let you forget it"" demonstra um controle leve sobre a relação e possui elementos possessivos."
5352,Drunk On You,Luke Bryan,2012.0,0.0,False,False,False,True,False,"""Drip of honey on the money maker gotta be The best buzz I'm ever gonna find"" — expressa a redução da mulher à objeto sexual/de posse."
5353,No Lie,2 Chainz feat. Drake,2012.0,0.8,True,False,False,False,False,"""I am smokin' on that gas, life should be on Cinemax Movie, bought my boo bigger tits and a bigger ass"" (controle e manipulação); ""I take your girl and kidnap her, feed her to my mattress""."
5354,Want U Back,Cher Lloyd,2012.0,0.8,True,False,False,False,False,"""Boy, you can say anything you wanna / I don't give a, shh, no one else can have you"" (abuso emocional); ""I broke it off thinking you'd be crying Now I feel like, shh, looking at you flying"" (dependência leve)."
5355,Don't Wake Me Up,Chris Brown,2012.0,0.2,False,True,False,False,False,"""Don't wake me up"" - expressa um leve controle, mas sem agressividade."
5356,Dance (A$$),Big Sean feat. Nicki Minaj,2012.0,0.8,True,True,False,True,False,"""Fuck that you gonna get some dick today"" (objetificação); ""And if she look good she pay me in sex""; ""B-B-Big Sean, b-boy, how big is you Give me all your money and give me all your residuals Then slap it on my ass, ass, ass"" (posse e manipulação)."
5357,Springsteen,Eric Church,2012.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5358,Brokenhearted,Karmin,2012.0,0.2,False,True,False,False,False,"""I’ve been waitin' all day for you to call me, baby"" - expressa um leve controle e esperança de resposta do outro."
5359,Not Over You,Gavin DeGraw,2012.0,0.2,False,True,False,False,False,"""Me sento em uma mesa para dois e finalmente forço a me confrontar com a verdade"" — demonstra um leve controle, mas sem agressividade."
5360,Stereo Hearts,Gym Class Heroes feat. Adam Levine,2012.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5361,Back In Time,Pitbull,2012.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5362,Work Out,J. Cole,2012.0,0.8,True,False,False,True,False,"""I wanna see you (Work out for me, work out for me)"" - expressa a intenção de controlar o comportamento sexual da pessoa; ""She like them boys with the big ol' chains Ridin' around town in a big ol' Range"" e ""Carolina Blue kicks, fresh on the scene Hottest nigga on the block Damn, girl, you’re mean They be startin' shit, but it’s yo' world On my Martin shit: “You go, girl!”"" - objetificação da pessoa."
5363,Rumour Has It,Adele,2012.0,0.8,True,False,False,False,False,"""She ain't real"" e ""You and I have history, or don't you remember?"" (indicam um relacionamento anterior ou familiar que o atual é considerado como falso); ""But rumour has it, I'm the one you're leaving her for"" (ameaça de infidelidade)."
5364,Let's Go,Calvin Harris feat. Ne-Yo,2012.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5365,Good Girl,Carrie Underwood,2012.0,0.8,True,False,False,False,False,"""He's no good, girl / No good for you"" (abuso emocional) - a mensagem indica que o parceiro não é bom para ela e deve sair."
5366,Pontoon,Little Big Town,2012.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5367,Ho Hey,Lumineers,2012.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
