indice,titulo,artista,ano,score,emotional_abuse,jealousy_possessive,dependency,violence_or_betrayal,justificativa
5168,3,Britney Spears,2010.0,0.6,False,False,True,False,
5171,Two Is Better Than One,Boys Like Girls feat. Taylor Swift,2010.0,0.6,False,False,True,False,
5172,My First Kiss,3OH!3 feat. Ke$ha,2010.0,0.8,False,False,True,False,
5173,Already Gone,Kelly Clarkson,2010.0,0.3,False,False,True,False,
5175,Secrets,OneRepublic,2010.0,0.3,False,False,True,False,
5177,Un-Thinkable (I'm Ready),Alicia Keyes,2010.0,0.3,False,False,True,False,
5180,Stuck Like Glue,Sugarland,2010.0,0.3,False,False,True,False,
5182,There Goes My Baby,Usher,2010.0,0.2,False,True,False,False,
5183,Today Was A Fairytale,Taylor Swift,2010.0,0.0,False,False,False,False,
5185,Sweet Dreams,Beyonce,2010.0,0.6,False,False,True,False,
5186,Use Somebody,Kings of Leon,2010.0,0.3,False,False,True,False,
5188,Eenie Meenie,Sean Kingston and Justin Bieber,2010.0,0.3,False,False,True,False,
5189,Right Above It,Lil Wayne feat. Drake,2010.0,0.5,False,True,False,False,
5190,The House That Built Me,Miranda Lambert,2010.0,0.3,False,False,True,False,
5191,If I Die Young,Band Perry,2010.0,0.3,False,False,True,False,
5192,The Only Exception,Paramore,2010.0,0.3,False,False,True,False,
5193,American Honey,Lady Antebellum,2010.0,0.3,False,False,True,False,
5194,King Of Anything,Sara Bareilles,2010.0,0.3,False,False,True,False,
5196,Smile,Uncle Kraker,2010.0,0.3,False,False,True,False,
5197,Teach Me How To Dougie,Cali Swag District,2010.0,0.5,False,True,False,False,
5199,"Lover, Lover",Jerrod Niemann,2010.0,0.8,True,False,True,False,
5201,Party Rock Anthem,LMFAO feat. Lauren Bennett and GoonRock,2011.0,0.2,False,False,True,False,
5203,E.T.,Katy Perry feat. Kanye West,2011.0,0.6,False,False,True,False,
5206,F**K You (Forget You),Cee Lo Green,2011.0,0.5,False,False,True,False,
5207,Super Bass,Nicki Minaj,2011.0,0.2,False,False,True,False,
5209,Just Can't Get Enough,Black Eyed Peas,2011.0,0.6,False,False,True,False,
5210,On The Floor,Jennifer Lopez feat. Pitbull,2011.0,0.6,False,True,True,True,
5211,S&M;,Rihanna,2011.0,0.8,False,False,False,True,
5212,Pumped Up Kicks,Foster The People,2011.0,1.0,False,False,False,True,
5214,Just The Way You Are,Bruno Mars,2011.0,0.2,False,True,False,False,
5217,Born This Way,Lady Gaga,2011.0,0.0,False,False,False,False,
5223,Someone Like You,Adele,2011.0,0.3,False,False,True,False,
5224,Good Life,OneRepublic,2011.0,0.0,False,False,False,False,
5225,The Lazy Song,Bruno Mars,2011.0,0.0,False,False,False,False,
5226,Till The World Ends,Britney Spears,2011.0,0.2,False,False,True,False,
5228,The Edge Of Glory,Lady Gaga,2011.0,0.3,False,False,True,False,
5230,Black And Yellow,Wiz Khalifa,2011.0,0.3,False,False,True,False,
5234,If I Die Young,Band Perry,2011.0,0.3,False,False,True,False,
5235,Stereo Hearts,Gym Class Heroes feat. Adam Levine,2011.0,0.3,False,False,True,False,
5239,Only Girl (In The World),Rihanna,2011.0,0.6,False,False,True,False,
5240,6 Foot 7 Foot,Lil Wayne feat. Cory Gunz,2011.0,0.5,False,True,True,False,
5241,Just A Kiss,Lady Antebellum,2011.0,0.3,False,False,True,False,
5242,Dirt Road Anthem,Jason Aldean,2011.0,0.2,False,False,True,False,
5243,Dynamite,Taio Cruz,2011.0,0.0,False,False,False,False,
5244,No Hands,Waka Flocka Flame feat. Roscoe Dash and Wale,2011.0,0.3,False,False,True,False,
5245,I Wanna Go,Britney Spears,2011.0,0.5,False,False,True,False,
5247,You Make Me Feel...,Cobra Starship feat. Sabi,2011.0,0.3,False,False,True,False,
5248,Yeah 3x,Chris Brown,2011.0,0.0,False,False,False,False,
5251,Just A Dream,Nelly,2011.0,0.3,False,True,True,False,
5252,Motivation,Kelly Rowland feat. Lil Wayne,2011.0,0.3,False,False,True,False,
5255,Roll Up,Wiz Khalifa,2011.0,0.5,False,True,True,False,
5256,Sexy And I Know It,LMFAO,2011.0,0.3,False,False,True,False,
5257,Rocketeer,Far*East Movement feat. Ryan Tedder,2011.0,0.0,False,False,False,False,
5258,All Of The Lights,Kanye West,2011.0,0.8,True,False,True,True,
5259,Hold It Against Me,Britney Spears,2011.0,0.3,False,False,True,False,
5262,Written In The Stars,Tinie Tempah feat. Eric Turner,2011.0,0.3,False,False,True,False,
5265,For The First Time,Script,2011.0,0.3,False,False,True,False,
5266,Honey Bee,Blake Shelton,2011.0,0.0,False,False,False,False,
5268,We Found Love,Rihanna feat. Calvin Harris,2011.0,0.3,False,False,True,False,
5269,Pretty Girl Rock,Keri Hilson,2011.0,0.3,False,True,False,False,
5271,Like A G6,Far*East Movement feat. Cataracs and Dev,2011.0,0.3,False,False,True,False,
5272,Without You,David Guetta feat. Usher,2011.0,0.6,False,False,True,False,
5275,Crazy Girl,Eli Young Band,2011.0,0.6,False,False,True,False,
5276,Cheers (Drink To That),Rihanna,2011.0,0.3,False,False,True,False,
5277,Who Says,Selena Gomez and The Scene,2011.0,0.3,False,False,True,False,
5278,Barefoot Blue Jean Night,Jake Owen,2011.0,0.0,False,False,False,False,
5279,Knee Deep,Zac Brown Band feat. Jimmy Buffett,2011.0,0.3,False,False,True,False,
5280,Country Girl (Shake It For Me),Luke Bryan,2011.0,0.3,False,False,True,False,
5282,In The Dark,Dev,2011.0,0.6,False,False,True,False,
5283,Backseat,New Boyz feat. The Cataracs and Dev,2011.0,0.5,False,False,True,False,
5284,Headlines,Drake,2011.0,0.2,False,False,True,False,
5287,Where Them Girls At,David Guetta feat. Flo Rida and Nicki Minaj,2011.0,0.3,False,False,True,False,
5290,Please Don't Go,Mike Posner,2011.0,0.6,False,True,True,False,
5291,Sure Thing,Miguel,2011.0,0.2,False,False,True,False,
5292,Price Tag,Jessie J feat. B.O.B,2011.0,0.0,False,False,False,False,
5295,Are You Gonna Kiss Me Or Not,Thompson Square,2011.0,0.0,False,False,False,False,
5296,Animal,Neon Trees,2011.0,0.6,False,False,True,False,
5297,You And Tequila,Kenny Chesney feat. Grace Potter,2011.0,0.6,False,False,True,False,
5298,Colder Weather,Zac Brown Band,2011.0,0.3,False,False,True,False,
5299,My Last,Big Sean feat. Chris Brown,2011.0,0.6,False,False,True,False,
5300,Somebody That I Used To Know,Gotye feat. Kimbra,2012.0,0.3,False,False,True,False,
5301,Call Me Maybe,Carly Rae Jepsen,2012.0,0.3,False,False,True,False,
5302,We Are Young,fun. feat. Janelle Monae,2012.0,0.3,False,False,True,False,
5304,Lights,Ellie Goulding,2012.0,0.3,False,False,True,False,
5305,Glad You Came,Wanted,2012.0,0.3,False,False,True,False,
5307,We Found Love,Rihanna feat. Calvin Harris,2012.0,0.3,False,False,True,False,
5308,Starships,Nicki Minaj,2012.0,0.3,False,False,True,False,
5309,What Makes You Beautiful,One Direction,2012.0,0.3,False,False,True,False,
5312,Sexy And I Know It,LMFAO,2012.0,0.3,False,False,True,False,
5314,Wide Awake,Katy Perry,2012.0,0.0,False,False,False,False,
5316,Whistle,Flo Rida,2012.0,0.6,False,True,True,False,
5317,One More Night,Maroon 5,2012.0,0.8,False,False,True,False,
5318,Drive By,Train,2012.0,0.3,False,False,True,False,
5319,The Motto,Drake feat. Lil Wayne,2012.0,0.5,False,True,True,False,
5320,Where Have You Been,Rihanna,2012.0,0.3,False,False,True,False,
5321,Everybody Talks,Neon Trees,2012.0,0.6,False,False,True,False,
5324,I Won't Give Up,Jason Mraz,2012.0,0.3,False,False,True,False,
5326,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz",2012.0,0.8,False,True,False,False,
5328,Party Rock Anthem,LMFAO feat. Lauren Bennett and GoonRock,2012.0,0.2,False,False,True,False,
5329,Too Close,Alex Clare,2012.0,0.3,False,False,True,False,
5331,"Young, Wild and Free",Snoop Dogg and Wiz Khalifa feat. Bruno Mars,2012.0,0.2,False,False,True,False,
5332,We Are Never Ever Getting Back Together,Taylor Swift,2012.0,0.6,False,False,True,False,
5333,As Long as You Love Me,Justin Bieber feat. Big Sean,2012.0,0.2,False,False,True,False,
5334,Turn Me On,David Guetta feat. Nicki Minaj,2012.0,0.3,False,False,True,False,
5335,Moves Like Jagger,Maroon 5 feat. Christina Aguilera,2012.0,0.5,False,True,True,False,
5337,Good Time,Owl City and Carly Rae Jepsen,2012.0,0.3,False,False,True,False,
5338,Give Your Heart A Break,Demi Lovato,2012.0,0.3,False,False,True,False,
5339,Ni**As In Paris,Jay Z and Kanye West,2012.0,0.0,False,False,False,False,
5341,Feel So Close,Calvin Harris,2012.0,0.0,False,False,False,False,
5342,Someone Like You,Adele,2012.0,0.3,False,False,True,False,
5343,Scream,Usher,2012.0,0.8,False,False,True,False,
5347,International Love,Pitbull feat. Chris Brown,2012.0,0.0,False,False,False,False,
5348,Home,Phillip Phillips,2012.0,0.3,False,False,True,False,
5349,Without You,David Guetta feat. Usher,2012.0,0.6,False,False,True,False,
5350,Ass Back Home,Gym Class Heroes feat. Neon Hitch,2012.0,0.3,False,False,True,False,
5352,Drunk On You,Luke Bryan,2012.0,0.6,False,False,True,False,
5355,Don't Wake Me Up,Chris Brown,2012.0,0.3,False,False,True,False,
5356,Dance (A$$),Big Sean feat. Nicki Minaj,2012.0,0.6,False,False,True,False,
5357,Springsteen,Eric Church,2012.0,0.3,False,False,True,False,
5358,Brokenhearted,Karmin,2012.0,0.6,False,False,True,False,
5359,Not Over You,Gavin DeGraw,2012.0,0.6,False,False,True,False,
5360,Stereo Hearts,Gym Class Heroes feat. Adam Levine,2012.0,0.3,False,False,True,False,
5361,Back In Time,Pitbull,2012.0,0.0,False,False,False,False,
5362,Work Out,J. Cole,2012.0,0.6,False,True,True,False,
5363,Rumour Has It,Adele,2012.0,0.6,False,True,False,False,
5366,Pontoon,Little Big Town,2012.0,0.0,False,False,False,False,
5367,Ho Hey,Lumineers,2012.0,0.3,False,False,True,False,
5368,Paradise,Coldplay,2012.0,0.0,False,False,False,False,
5369,Blown Away,Carrie Underwood,2012.0,0.8,False,False,True,True,
5371,Climax,Usher,2012.0,0.3,False,False,True,False,
5373,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,2012.0,0.3,False,False,True,False,
5379,So Good,B.o.B,2012.0,0.2,False,False,True,False,
5380,50 Ways To Say Goodbye,Train,2012.0,0.3,False,True,True,False,
5384,Die Young,Ke$ha,2012.0,0.3,False,False,True,False,
5385,5 O'Clock,T-Pain feat. Wiz Khalifa and Lily Allen,2012.0,0.3,False,True,False,False,
5386,A Thousand Years,Christina Perri,2012.0,0.3,False,False,True,False,
5387,Take A Little Ride,Jason Aldean,2012.0,0.3,False,False,True,False,
5388,You Da One,Rihanna,2012.0,0.3,False,False,True,False,
5389,We Run The Night,Havana Brown feat. Pitbull,2012.0,0.0,False,False,False,False,
5391,Cashin' Out,Ca$h Out,2012.0,0.5,False,False,True,False,
5392,I Don't Want This Night To End,Luke Bryan,2012.0,0.3,False,False,True,False,
5393,Diamonds,Rihanna,2012.0,0.0,False,False,False,False,
5394,Hard To Love,Lee Brice,2012.0,0.3,False,False,True,False,
5395,Somethin' 'Bout A Truck,Kip Moore,2012.0,0.3,False,False,True,False,
5396,Adorn,Miguel,2012.0,0.6,False,False,True,False,
5397,Fly Over States,Jason Aldean,2012.0,0.0,False,False,False,False,
5398,Even If It Breaks Your Heart,Eli Young Band,2012.0,0.0,False,False,False,False,
5399,Burn It Down,Linkin Park,2012.0,0.6,False,False,True,True,
5401,Blurred Lines,Robin Thicke feat. T.I. and Pharrell,2013.0,0.6,False,False,True,False,
5403,Harlem Shake,Baauer,2013.0,0.0,False,False,False,False,
5405,Mirrors,Justin Timberlake,2013.0,0.3,False,False,True,False,
5407,When I Was Your Man,Bruno Mars,2013.0,0.6,False,False,True,False,
5409,Roar,Katy Perry,2013.0,0.0,False,False,False,False,
5410,Locked Out Of Heaven,Bruno Mars,2013.0,0.3,False,False,True,False,
5411,Ho Hey,Lumineers,2013.0,0.3,False,False,True,False,
5412,Stay,Rihanna feat. Mikky Ekko,2013.0,0.6,False,False,True,False,
5413,Get Lucky,Daft Punk feat. Pharrell Williams,2013.0,0.3,False,False,True,False,
5414,Royals,Lorde,2013.0,0.0,False,False,False,False,
5419,Suit and Tie,Justin Timberlake feat. Jay Z,2013.0,0.3,False,False,True,False,
5421,Holy Grail,Jay Z feat. Justin Timberlake,2013.0,0.5,False,False,True,False,
5422,Scream and Shout,will.i.am and Britney Spears,2013.0,0.0,False,False,False,False,
5423,Clarity,Zedd feat. Foxes,2013.0,0.6,False,False,True,False,
5424,Sail,AWOLNATION,2013.0,0.6,False,False,True,False,
5425,Don't You Worry Child,Swedish House Mafia feat. John Martin,2013.0,0.3,False,False,True,False,
5427,I Love It,Icona Pop feat. Charli XCX,2013.0,0.8,False,False,True,True,
5428,Safe And Sound,Capital Cities,2013.0,0.0,False,False,False,False,
5430,The Way,Ariana Grande feat. Mac Miller,2013.0,0.3,False,False,True,False,
5431,Started From The Bottom,Drake,2013.0,0.5,False,False,True,False,
5432,Come and Get It,Selena Gomez,2013.0,0.6,False,True,True,False,
5433,"Hold On, We're Going Home",Drake feat. Majid Jordan,2013.0,0.3,False,False,True,False,
5434,Daylight,Maroon 5,2013.0,0.3,False,False,True,False,
5437,One More Night,Maroon 5,2013.0,0.8,False,False,True,False,
5439,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,2013.0,0.8,True,True,False,False,
5441,Beauty And A Beat,Justin Bieber feat. Nicki Minaj,2013.0,0.0,False,False,False,False,
5442,Same Love,Macklemore and Ryan Lewis feat. Mary Lambert,2013.0,0.0,False,False,False,False,
5443,Sweet Nothing,Calvin Harris feat. Florence Welch,2013.0,0.3,False,False,True,False,
5444,Summertime Sadness,Lana Del Rey and Cedric Gervais,2013.0,0.3,False,False,True,False,
5445,Home,Phillip Phillips,2013.0,0.3,False,False,True,False,
5447,Power Trip,J. Cole feat. Miguel,2013.0,0.3,False,False,True,False,
5450,Love Somebody,Maroon 5,2013.0,0.3,False,False,True,False,
5451,I Will Wait,Mumford and Sons,2013.0,0.3,False,False,True,False,
5452,Try,P!nk,2013.0,0.3,False,False,True,False,
5453,Wagon Wheel,Darius Rucker,2013.0,0.0,False,False,False,False,
5460,"Gone, Gone, Gone",Phillip Phillips,2013.0,0.3,False,False,True,False,
5462,Counting Stars,OneRepublic,2013.0,0.3,False,False,True,False,
5463,I Cry,Flo Rida,2013.0,0.3,False,True,False,False,
5464,Little Talks,Of Monsters And Men,2013.0,0.3,False,False,True,False,
5465,The Other Side,Jason Derulo,2013.0,0.6,False,False,True,False,
5466,Berzerk,Eminem,2013.0,0.5,False,False,False,False,
5467,Catch My Breath,Kelly Clarkson,2013.0,0.0,False,False,False,False,
5473,Best Song Ever,One Direction,2013.0,0.3,False,False,True,False,
5475,Carry On,fun.,2013.0,0.3,False,False,True,False,
5477,That's My Kind Of Night,Luke Bryan,2013.0,0.3,False,False,True,False,
5478,Swimming Pools (Drank),Kendrick Lamar,2013.0,0.3,False,False,True,False,
5479,Sure Be Cool If You Did,Blake Shelton,2013.0,0.3,False,False,True,False,
5480,#Beautiful,Mariah Carey feat. Miguel,2013.0,0.3,False,False,True,False,
5481,Troublemaker,Olly Murs feat. Flo Rida,2013.0,0.3,False,False,True,False,
5482,Body Party,Ciara,2013.0,0.5,False,False,True,False,
5483,Adorn,Miguel,2013.0,0.5,False,False,True,False,
5485,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,2013.0,0.3,False,False,True,False,
5486,U.O.E.N.O.,Rocko feat. Future and Rick Ross,2013.0,0.2,False,False,False,False,
5487,Next To Me,Emeli Sande,2013.0,0.3,False,False,True,False,
5488,Mama's Broken Heart,Miranda Lambert,2013.0,0.8,True,False,False,False,
5489,It Goes Like This,Thomas Rhett,2013.0,0.3,False,False,True,False,
5490,Bugatti,Ace Hood feat. Future and Rick Ross,2013.0,0.5,False,False,False,False,
5493,Get Your Shine On,Florida Georgia Line,2013.0,0.0,False,False,False,False,
5497,Runnin' Outta Moonlight,Randy Houser,2013.0,0.3,False,False,True,False,
5498,I'm Different,2 Chainz,2013.0,0.6,False,True,False,False,
5499,Still Into You,Paramore,2013.0,0.3,False,False,True,False,
5500,Happy,Pharrell Williams,2014.0,0.0,False,False,False,False,
5502,All Of Me,John Legend,2014.0,0.3,False,False,True,False,
5504,Counting Stars,OneRepublic,2014.0,0.3,False,False,True,False,
5505,Talk Dirty,Jason Derulo feat. 2 Chainz,2014.0,0.3,False,False,True,False,
5508,Problem,Ariana Grande feat. Iggy Azalea,2014.0,0.3,False,False,True,False,
5509,Stay With Me,Sam Smith,2014.0,0.6,False,False,True,False,
5510,Timber,Pitbull feat. Ke$ha,2014.0,0.3,False,False,True,False,
5511,Pompeii,Bastille,2014.0,0.3,False,False,True,False,
5512,Shake It Off,Taylor Swift,2014.0,0.0,False,False,False,False,
5514,Turn Down For What,DJ Snake and Lil Jon,2014.0,0.0,False,False,False,False,
5515,The Monster,Eminem feat. Rihanna,2014.0,0.5,False,False,True,False,
5516,Say Something,A Great Big World and Christina Aguilera,2014.0,0.3,False,False,True,False,
5519,Royals,Lorde,2014.0,0.0,False,False,False,False,
5520,Let It Go,Idina Menzel,2014.0,0.3,False,False,True,False,
5523,Story Of My Life,One Direction,2014.0,0.3,False,False,True,False,
5524,Chandelier,Sia,2014.0,0.3,False,False,True,False,
5526,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj",2014.0,0.3,False,False,True,False,
5527,Latch,Disclosure feat. Sam Smith,2014.0,0.6,False,True,True,False,
5528,Maps,Maroon 5,2014.0,0.6,False,False,True,False,
5530,Best Day Of My Life,American Authors,2014.0,0.0,False,False,False,False,
5531,Habits (Stay High),Tove Lo,2014.0,0.8,False,False,True,False,
5532,Summer,Calvin Harris,2014.0,0.3,False,False,True,False,
5533,Boom Clap,Charli XCX,2014.0,0.3,False,False,True,False,
5536,Break Free,Ariana Grande feat. Zedd,2014.0,0.0,False,False,False,False,
5538,Burn,Ellie Goulding,2014.0,0.0,False,False,False,False,
5539,Wiggle,Jason Derulo feat. Snoop Dogg,2014.0,0.3,False,False,True,False,
5540,Rather Be,Clean Bandit feat. Jess Glynne,2014.0,0.3,False,False,True,False,
5541,Don't Tell 'Em,Jeremih feat. Yg,2014.0,0.6,False,True,True,False,
5542,Show Me,Kid Ink feat. Chris Brown,2014.0,0.3,False,False,True,False,
5545,Roar,Katy Perry,2014.0,0.0,False,False,False,False,
5546,Ain't It Fun,Paramore,2014.0,0.3,False,False,True,False,
5547,The Man,Aloe Blacc,2014.0,0.3,False,False,True,False,
5550,A Sky Full Of Stars,Coldplay,2014.0,0.3,False,False,True,False,
5552,Na Na,Trey Songz,2014.0,0.5,False,False,True,False,
5554,"Hold On, We're Going Home",Drake feat. Majid Jordan,2014.0,0.3,False,False,True,False,
5556,Radioactive,Imagine Dragons,2014.0,0.0,False,False,False,False,
5557,My Hitta,Yg feat. Jeezy and Rich Homie Quan,2014.0,0.6,False,True,True,False,
5558,Cool Kids,Echosmith,2014.0,0.3,False,False,True,False,
5559,Hey Brother,Avicii,2014.0,0.6,False,False,True,False,
5560,Trumpets,Jason Derulo,2014.0,0.3,False,False,True,False,
5561,Animals,Maroon 5,2014.0,0.8,False,True,True,False,
5564,2 On,Tinashe feat. Schoolboy Q,2014.0,0.5,False,False,True,False,
5565,Dirt,Florida Georgia Line,2014.0,0.3,False,False,True,False,
5566,Love Runs Out,OneRepublic,2014.0,0.3,False,False,True,False,
5567,Bottoms Up,Brantley Gilbert,2014.0,0.5,False,False,True,False,
5568,Shower,Becky G,2014.0,0.6,False,False,True,False,
5570,Animals,Martin Garrix,2014.0,0.0,False,False,False,False,
5571,Lifestyle,Rich Gang feat. Young Thug and Rich Homie Quan,2014.0,0.2,False,False,True,False,
5572,American Kids,Kenny Chesney,2014.0,0.5,False,False,True,False,
5574,Sweater Weather,The Neighbourhood,2014.0,0.3,False,False,True,False,
5575,Leave The Night On,Sam Hunt,2014.0,0.3,False,False,True,False,
5577,Love Never Felt So Good,Michael Jackson and Justin Timberlake,2014.0,0.3,False,False,True,False,
5579,Birthday,Katy Perry,2014.0,0.3,False,False,True,False,
5582,Blurred Lines,Robin Thicke feat. T.I. and Pharrell,2014.0,0.6,False,False,True,False,
5583,Do What U Want,Lady Gaga feat. R. Kelly,2014.0,0.6,False,False,True,False,
5584,Can't Remember To Forget You,Shakira feat. Rihanna,2014.0,0.6,False,True,True,False,
5585,Amnesia,5 Seconds Of Summer,2014.0,0.6,False,True,True,False,
5586,No Mediocre,T.I. feat. Iggy Azalea,2014.0,0.5,False,True,False,False,
5587,Come With Me Now,Kongos,2014.0,0.3,False,False,True,False,
5589,23,"Mike Will Made-It feat. Miley Cyrus, Wiz Khalifa and Juicy J",2014.0,0.0,False,False,False,False,
5591,White Walls,Macklemore & Ryan Lewis feat. Schoolboy Q and Hollis,2014.0,0.0,False,False,False,False,
5592,She Looks So Perfect,5 Seconds Of Summer,2014.0,0.3,False,False,True,False,
5594,Partition,Beyonce,2014.0,0.3,False,False,True,False,
5595,Studio,Schoolboy Q feat. BJ The Chicago Kid,2014.0,0.5,False,False,True,False,
